PAYER NAME,STATE NAME,ACRONYM,EXPANSION,Explanation,Coverage Status
AARP by UnitedHealthcare,U.S. Virgin Islands,DL,Dispensing limit,Dispensing limits apply to this drug. This drug is limited to a 1-month supply per prescription,
Alameda Alliance Health Plan ,California,DY,Day,A type of duration,
Alameda Alliance Health Plan ,California,EA,Each,Items used separately,
Alameda Alliance Health Plan ,California,GM,Gram,A mass unit of measurement,
Alameda Alliance Health Plan ,California,INH,Inhaler,Medication formulation type,
Alameda Alliance Health Plan ,California,MAX,Maximum,The largest amount possible,
Alameda Alliance Health Plan ,California,MIN,Minimum,The smallest needed amount,
Alameda Alliance Health Plan ,California,ML,Milliliter,A liquid unit of measurement,
Alameda Alliance Health Plan ,California,QTY,Quantity,An amount of a given product,
Alameda Alliance Health Plan ,California,PA,Prior authorization,Requires specific request process,
Alameda Alliance Health Plan ,California,QL,Quantity limit,Coverage may be limited to specific quantities per prescription and/or time period,
Alameda Alliance Health Plan ,California,90DS,90 Day Supply,Medication can be dispensed up to a 90-day supply,
Alameda Alliance Health Plan ,California,SP,Specialty products,Products that may need particular care,
Alameda Alliance Health Plan ,California,ST,Step therapy,Coverage may depend on previous use of another drug,
Alameda Alliance Health Plan ,California,T1,Tier 1,Formulary generic drugs,
Alameda Alliance Health Plan ,California,T2,Tier 2,Formulary brand drugs,
Alameda Alliance Health Plan ,California,AL,Age Limit,Limits to covered drugs based on age,
Alameda Alliance Health Plan ,California,NF,Non-Formulary,Non-covered/unlisted drugs,
Alameda Alliance Health Plan ,California,N/A,Generic Indicator,Generics have the same drug as the brand name drug,
Alameda Alliance Health Plan ,California,N/A,Prescriber Note,Note or instruction from prescriber,
AmeriChoice of New Jersey (Medicaid)      ,New Jersey,PA,Prior approval (Prior authorization),Your prescriber must get approval from UnitedHealthcare Community Plan before the prescription is filled; without approval the drug may not be covered.,
AmeriChoice of New Jersey (Medicaid)      ,New Jersey,QL,Quantity limits,UnitedHealthcare Community Plan may limit how much of a drug you can receive.,
AmeriChoice of New Jersey (Medicaid)      ,New Jersey,ST,Step therapy,"You must try certain drugs in a specific order before another drug is covered; if the first drug doesn’t work, your doctor can request approval for the next.",
AmeriChoice of New Jersey (Medicaid)      ,New Jersey,SP,Specialty Pharmacy,"Drug must be obtained through a network Specialty Pharmacy; these drugs need extra handling, coordination, or education not available at retail pharmacies.",
AmeriChoice of New Jersey (Medicaid)      ,New Jersey,OTC ,Over the Counter,,
AmeriChoice of New Jersey (Medicaid)      ,New Jersey,*,, Available without PA for participating Behavioral Health Prescribers,
AmeriChoice of New Jersey (Medicaid)      ,New Jersey,Tier 1 ,"
Generic ",,
AmeriChoice of New Jersey (Medicaid)      ,New Jersey,Tier 2 ,Brand ,,
Asuris Northwest Health        ,Washington,PA,Pre Authorization,Requires medical-necessity approval before coverage; health plan must authorize the drug based on coverage policies before it is covered.,
Asuris Northwest Health        ,Washington,QL,Quantity Limits,"Drug has a maximum quantity your plan will cover; if more is prescribed, a quantity limit exception may be requested.",
Asuris Northwest Health        ,Washington,AB,Abortion Cost Share,Abortifacient medications; may be covered at 100% depending on plan coverage (applicable to most Washington and Oregon plans).,
Asuris Northwest Health        ,Washington,ACA,Affordable Care Act,Preventive medications covered at 100% under ACA; no cost to member regardless of tier if the plan participates in ACA coverage.,
Asuris Northwest Health        ,Washington,BF,Blood Factor Products,"Covered under pharmacy or medical benefit depending on contract; considered specialty medications and limited to a 30-day supply, often requiring a designated specialty pharmacy.",
Asuris Northwest Health        ,Washington,CH,Chemo,Cancer chemotherapy medications; member cost share may differ from tier value; refer to benefit documents for chemotherapy cost-share details.,
Asuris Northwest Health        ,Washington,Tier 1,,Medications that provide the highest overall value; mostly Generic Medications but may include some Brand Name Medications.,
Asuris Northwest Health        ,Washington,Tier 2,,Medications that provide moderate overall value; mostly Generic Medications but may include some Brand Name Medications.,
Asuris Northwest Health        ,Washington,Tier 3,,Medications that provide moderate overall value; usually Brand Name Medications categorized by effectiveness and/or cost compared to alternatives.,
Asuris Northwest Health        ,Washington,Tier 4,,Medications that provide lower overall value; usually Brand Name Medications categorized by effectiveness and/or cost compared to alternatives.,
Asuris Northwest Health        ,Washington,Tier 5,,Specialty Medications that provide moderate overall value; categorized by effectiveness and/or cost compared to other treatments.,
Asuris Northwest Health        ,Washington,Tier 6,,Specialty Medications that provide lower overall value; categorized by effectiveness and/or cost compared to other treatments.,
BlueChoice HealthPlan South Carolina Medicaid      ,South Carolina,AL,Age Limit Restrictions,Medication has age-based coverage restrictions.,
BlueChoice HealthPlan South Carolina Medicaid      ,South Carolina,DO,Dose Optimization Program,Program encouraging dosing efficiency to reduce cost and improve safety.,
BlueChoice HealthPlan South Carolina Medicaid      ,South Carolina,EDS,90 Days Supply,Medication is eligible for a 90-day supply.,
BlueChoice HealthPlan South Carolina Medicaid      ,South Carolina,OTC,Over the Counter,Over-the-counter medication available with a prescription; prescriber must indicate OTC on the prescription.,
BlueChoice HealthPlan South Carolina Medicaid      ,South Carolina,PA,Prior Authorization,Prior approval is required before filling; health plan must authorize the medication for coverage.,
BlueChoice HealthPlan South Carolina Medicaid      ,South Carolina,QL,Quantity Limits,Certain medications have specific quantity limits per prescription or per month.,
BlueChoice HealthPlan South Carolina Medicaid      ,South Carolina,SP,Specialty Pharmacy,Medication must be filled through a Specialty Pharmacy due to handling or clinical requirements.,
CenCal          ,California,Tier 1,Preferred Generic,Generic drugs have $0 copay.,
CenCal          ,California,Tier 2,Generic,"Generic drugs have $11 copay for a 1-month supply; with Extra Help copay is $5.10, $1.60, or $0 depending on income.",
CenCal          ,California,Tier 3,Preferred Brand,"Brand name and generic drugs have 25% coinsurance; with Extra Help copay is the lesser of 25% or $5.10, the lesser of 25% or $4.90, or $0 depending on income.",
CenCal          ,California,Tier 4,Non-Preferred Drug,"Brand name and generic drugs have 26% coinsurance; with Extra Help copay is the lesser of 26%, $5.10, or $12.65; the lesser of 26%, $1.60, or $4.90; or $0 depending on income.",
CenCal          ,California,Tier 5,Specialty Tier,"Brand name and generic drugs have 25% coinsurance; with Extra Help copay is the lesser of 25%, $5.10, or $12.65; the lesser of $1.60, or $4.90; or $0 depending on income.",
