PAYER NAME,STATE NAME,Acronym,EXPANSION,Explanation,Coverage Status
Verda Health Plan,Texas,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
Verda Health Plan,Texas,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
Verda Health Plan,Texas,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
Verda Health Plan,Texas,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Verda Health Plan,Texas,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Verda Health Plan,Texas,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Coverage with Conditions
Verda Health Plan,Texas,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Verda Health Plan,Texas,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Verda Health Plan,Texas,Tier 6,Select Care Drugs,"Zero-dollar ($0) cost tier. This tier includes limited drug categories (i.e., certain high blood pressure, high cholesterol, vaccines, and oral diabetic drugs).",Coverage with Conditions
Verda Health Plan,Texas,EX,Excluded Drug,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
Verda Health Plan,Texas,CB, Capped Benefit,This drug has a specified limit amount per month and does not allow early refill,Coverage with Conditions
Verda Health Plan,Texas,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Coverage with Conditions
Verda Health Plan,Texas,HI,Home infusion,This prescription drug may be covered under our medical benefit.,Coverage with Conditions
Verda Health Plan,Texas,PA NSO,Prior Authorization Restriction for New Starts Only ,Prior authorization applies only for new users or members; it does not apply for those already receiving the drug.,Coverage with Conditions(PA Required)
Verda Health Plan,Texas,"PA 
BvD",Prior Authorization Restriction for Part B vs Part D Determination,"This drug may be eligible for payment under Medicare Part B, or Part D. You (or your provider) may be required to get authorization from us to determine that this drug is covered under Medicare Part D before you fill your prescription for this drug. Without prior approval, we may not cover this drug.",Coverage with Conditions(PA Required)
Verda Health Plan,Texas,NDS,Non-extended day supply medication. ,This drug is only available for a one-month supply.,Coverage with Conditions
Verda Health Plan,Texas,NM,Non-Mail Order Drug,This prescription drug is not available through mail order service.,Not Covered
Verda Health Plan,Texas,PA-HRM,Prior Authorization (High Risk Medications),"This drug has been deemed by
CMS to be potentially harmful and therefore a High-Risk Medication for Medicare
beneficiaries 65 years or older. Without prior authorization, this drug may not be covered",Coverage with Conditions(PA Required)
Verda Health Plan,Texas,AGE (Max x Years),Age Limit ,Medications may be limited to a certain age.,Coverage with Conditions
Verda Health Plan,Texas,PA NSO-HRM,Prior Authorization (New Starts Only - High Risk Meds,"Prior Authorization (New Starts Only - High Risk Meds) - If you are a new
member, you (or your physician) are required to get a prior authorization before you fill your
prescription for this drug. This drug has been deemed by CMS to be potentially harmful and
therefore a High-Risk Medication for Medicare beneficiaries 65 years or older. Without prior
authorization, this drug may not be covered.",Coverage with Conditions(PA Required)
Verda Health Plan,ARIZONA,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
Verda Health Plan,ARIZONA,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
Verda Health Plan,ARIZONA,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
Verda Health Plan,ARIZONA,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Verda Health Plan,ARIZONA,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Verda Health Plan,ARIZONA,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Coverage with Conditions
Verda Health Plan,ARIZONA,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Verda Health Plan,ARIZONA,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Verda Health Plan,ARIZONA,Tier 6,Select Care Drugs,"Zero-dollar ($0) cost tier. This tier includes limited drug categories (i.e., certain high blood pressure, high cholesterol, vaccines, and oral diabetic drugs).",Coverage with Conditions
Verda Health Plan,ARIZONA,EX,Excluded Drug,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
Verda Health Plan,ARIZONA,CB, Capped Benefit,This drug has a specified limit amount per month and does not allow early refill,Coverage with Conditions
Verda Health Plan,ARIZONA,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Coverage with Conditions
Verda Health Plan,ARIZONA,HI,Home infusion,This prescription drug may be covered under our medical benefit.,Coverage with Conditions
Verda Health Plan,ARIZONA,PA NSO,Prior Authorization Restriction for New Starts Only ,Prior authorization applies only for new users or members; it does not apply for those already receiving the drug.,Coverage with Conditions(PA Required)
Verda Health Plan,ARIZONA,"PA 
BvD",Prior Authorization Restriction for Part B vs Part D Determination,"This drug may be eligible for payment under Medicare Part B, or Part D. You (or your provider) may be required to get authorization from us to determine that this drug is covered under Medicare Part D before you fill your prescription for this drug. Without prior approval, we may not cover this drug.",Coverage with Conditions(PA Required)
Verda Health Plan,ARIZONA,NDS,Non-extended day supply medication. ,This drug is only available for a one-month supply.,Coverage with Conditions
Verda Health Plan,ARIZONA,NM,Non-Mail Order Drug,This prescription drug is not available through mail order service.,Not Covered
Verda Health Plan,ARIZONA,PA-HRM,Prior Authorization (High Risk Medications),"This drug has been deemed by
CMS to be potentially harmful and therefore a High-Risk Medication for Medicare
beneficiaries 65 years or older. Without prior authorization, this drug may not be covered",Coverage with Conditions(PA Required)
