PAYER NAME,STATE NAME,ACRONYM,EXPANSION,Explanation,Coverage Status
Priority Health,Michigan,Tier 1B,Non-Preferred Generic Drugs ,Low copayment for those drugs that offer great value compared to other drugs used to treat similar conditions. Select over-the-counter (OTC) drugs may be covered under this tier,Covered with Condition
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Maine,delayed-rel,Delayed-release,"Delayed-release (also known as enteric-coated), refer to the reference brand listed for clarification",Covered
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Maine,ext-rel,Extended-release,"Extended-release (also known as sustained-release), refer to the reference brand listed for clarification",Covered
Presbyterian Healthcare,New Mexico,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered with Condition
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Maryland,PA,Prior Authorization,"The Plan requires you or your physician to get prior authorization for certain drugs. 
This means that you will need to get approval from The Plan before you fill your prescriptions. If you 
don’t get approval, The Plan may not cover the drug. ",Covered
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Maryland,ACSF,ADVANCED CONTROL SPECIALTY FORMULARY®,"The Funds has a preferred product program called the Advanced Control Specialty Formulary (ACSF). The preferred drugs in ACSF classes are available at the standard copay. If a non-preferred drug within these classes is selected, the prescriber will be asked to consider preferred drug(s) to be used before the non-preferred drug will be covered",Covered with Condition
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Maryland,QL ,QUANTITY LIMITS,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered
Presbyterian Healthcare,New Mexico,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Priority Health,Michigan,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Maryland,Delayed-rel,Delayed Release,"A drug formulation designed to release the active ingredient after a specific delay, usually past the stomach. It helps protect the drug from stomach acid and ensures targeted or timed delivery.",Covered with Condition
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Maryland,ext-rel,Extended-release,"Extended-release (also known as sustained-release), refer to the reference brand listed for clarification",Covered
Network Health,Wisconsin ,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Massachusetts,PA,Prior Authorization,"The Plan requires you or your physician to get prior authorization for certain drugs. 
This means that you will need to get approval from The Plan before you fill your prescriptions. If you 
don’t get approval, The Plan may not cover the drug. ",Covered
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Massachusetts,ACSF,ADVANCED CONTROL SPECIALTY FORMULARY®,"The Funds has a preferred product program called the Advanced Control Specialty Formulary (ACSF). The preferred drugs in ACSF classes are available at the standard copay. If a non-preferred drug within these classes is selected, the prescriber will be asked to consider preferred drug(s) to be used before the non-preferred drug will be covered",Covered with Condition
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Massachusetts,QL ,QUANTITY LIMITS,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered
New Hampshire Healthy Families,New hampshire,Tier 0 ,No copayment,"No copayment for those drugs that are used for prevention and are mandated by the Affordable Care Act. Select oral contraceptives, vitamin D, folic acid for women of child bearing age, over-the-counter (OTC) aspirin, and smoking cessation products may be covered under this tier. Certain age limits may apply.",Covered
Oscar Health ,Illinois, ^,Excluded Drug Medications,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Massachusetts,Delayed-rel,Delayed Release,"A drug formulation designed to release the active ingredient after a specific delay, usually past the stomach. It helps protect the drug from stomach acid and ensures targeted or timed delivery.",Covered with Condition
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Massachusetts,ext-rel,Extended-release,"Extended-release (also known as sustained-release), refer to the reference brand listed for clarification",Covered
Oscar Health ,Iowa,+," $0 Condition Specific 
Plan",This drug is a Medicare Part D covered adult vaccine and is covered at $0 cost sharing.,Covered
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Michigan,PA,Prior Authorization,"The Plan requires you or your physician to get prior authorization for certain drugs. 
This means that you will need to get approval from The Plan before you fill your prescriptions. If you 
don’t get approval, The Plan may not cover the drug. ",Covered
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Michigan,ACSF,ADVANCED CONTROL SPECIALTY FORMULARY®,"The Funds has a preferred product program called the Advanced Control Specialty Formulary (ACSF). The preferred drugs in ACSF classes are available at the standard copay. If a non-preferred drug within these classes is selected, the prescriber will be asked to consider preferred drug(s) to be used before the non-preferred drug will be covered",Covered with Condition
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Michigan,QL ,QUANTITY LIMITS,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered
Octave Blue cross blue shield,Arkansas,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Oscar Health ,Arizona,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Michigan,delayed-rel,Delayed-release,"Delayed-release (also known as enteric-coated), refer to the reference brand listed for clarification",Covered
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Michigan,ext-rel,Extended-release,"Extended-release (also known as sustained-release), refer to the reference brand listed for clarification",Covered
Oscar Health ,Florida,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Minnesota,PA,Prior Authorization,"The Plan requires you or your physician to get prior authorization for certain drugs. 
This means that you will need to get approval from The Plan before you fill your prescriptions. If you 
don’t get approval, The Plan may not cover the drug. ",Covered
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Minnesota,ACSF,ADVANCED CONTROL SPECIALTY FORMULARY®,"The Funds has a preferred product program called the Advanced Control Specialty Formulary (ACSF). The preferred drugs in ACSF classes are available at the standard copay. If a non-preferred drug within these classes is selected, the prescriber will be asked to consider preferred drug(s) to be used before the non-preferred drug will be covered",Covered with Condition
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Minnesota,QL ,QUANTITY LIMITS,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered
Oscar Health ,Georgia,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Oscar Health ,Kansas,+," $0 Condition Specific 
Plan",This drug is a Medicare Part D covered adult vaccine and is covered at $0 cost sharing.,Covered
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Minnesota,delayed-rel,Delayed-release,"Delayed-release (also known as enteric-coated), refer to the reference brand listed for clarification",Covered
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Minnesota,ext-rel,Extended-release,"Extended-release (also known as sustained-release), refer to the reference brand listed for clarification",Covered
Priority Health,Michigan,Tier 1,Preferred generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Mississippi,PA,Prior Authorization,"The Plan requires you or your physician to get prior authorization for certain drugs. 
This means that you will need to get approval from The Plan before you fill your prescriptions. If you 
don’t get approval, The Plan may not cover the drug. ",Covered
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Mississippi,ACSF,ADVANCED CONTROL SPECIALTY FORMULARY®,"The Funds has a preferred product program called the Advanced Control Specialty Formulary (ACSF). The preferred drugs in ACSF classes are available at the standard copay. If a non-preferred drug within these classes is selected, the prescriber will be asked to consider preferred drug(s) to be used before the non-preferred drug will be covered",Covered with Condition
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Mississippi,QL ,QUANTITY LIMITS,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered
